United Arab Emirates;Abu Dhabi;Nigeria;Abuja;5243
Saint Lucia;Castries;Gabon;Libreville;7883
Saint Lucia;Castries;Malawi;Lilongwe;10874
Saint Lucia;Castries;Peru;Lima;3393
Saint Lucia;Castries;Portugal;Lisbon;5749
Saint Lucia;Castries;Slovenia;Ljubljana;7771
Saint Lucia;Castries;Togo;Lomé;6844
Saint Lucia;Castries;United Kingdom;London;6786
Saint Lucia;Castries;Angola;Luanda;8565
Saint Lucia;Castries;Zambia;Lusaka;10334
Saint Lucia;Castries;Luxembourg;Luxembourg (city);7178
Saint Lucia;Castries;Spain;Madrid;6243
Saint Lucia;Castries;Marshall Islands;Majuro;13770
Saint Lucia;Castries;Equatorial Guinea;Malabo;7719
Saint Lucia;Castries;Bahrain;Manama;11367
Saint Lucia;Castries;Philippines;Manila;16814
Saint Lucia;Castries;Mozambique;Maputo;11025
Saint Lucia;Castries;Lesotho;Maseru;10612
Saint Lucia;Castries;Eswatini;Mbabane;10891
Saint Lucia;Castries;Mexico;Mexico City;4095
Saint Lucia;Castries;Belarus;Minsk;8652
Saint Lucia;Castries;Somalia;Mogadishu;11700
Saint Lucia;Castries;Monaco;Monaco;7202
Saint Lucia;Castries;Liberia;Monrovia;5544
Saint Lucia;Castries;Uruguay;Montevideo;5457
Saint Lucia;Castries;Russia;Moscow;9244
Saint Lucia;Castries;Oman;Muscat;12205
Saint Lucia;Castries;Chad;N'Djamena;8195
Saint Lucia;Castries;Kenya;Nairobi;10876
Saint Lucia;Castries;Myanmar;Naypyidaw;15489
Saint Lucia;Castries;India;New Delhi;13474
Saint Lucia;Castries;Niger;Niamey;6789
Saint Lucia;Castries;Cyprus;Nicosia;9494
Saint Lucia;Castries;Mauritania;Nouakchott;4818
Saint Lucia;Castries;Tonga;Nukuʻalofa;13033
Saint Lucia;Castries;Kazakhstan;Nur-Sultan;11424
Saint Lucia;Castries;Norway;Oslo;7641
Saint Lucia;Castries;Canada;Ottawa;3753
Saint Lucia;Castries;Burkina Faso;Ouagadougou;6417
Saint Lucia;Castries;Panama;Panama City;2093
Saint Lucia;Castries;Suriname;Paramaribo;1105
Saint Lucia;Castries;France;Paris;6893
Saint Lucia;Castries;Cambodia;Phnom Penh;16762
Saint Lucia;Castries;Montenegro;Podgorica;8162
Saint Lucia;Castries;Mauritius;Port Louis;13466
Saint Lucia;Castries;Papua New Guinea;Port Moresby;16901
Saint Lucia;Castries;Vanuatu;Port Vila;14730
Saint Lucia;Castries;Trinidad and Tobago;Port of Spain;376
Saint Lucia;Castries;Haiti;Port-au-Prince;1310
Saint Lucia;Castries;Benin;Porto-Novo;6984
Saint Lucia;Castries;Czechia;Prague;7773
Saint Lucia;Castries;Cabo Verde;Praia;4028
Saint Lucia;Castries;South Africa;Pretoria;10591
Saint Lucia;Castries;Kosovo;Pristina;8315
Saint Lucia;Castries;North Korea;Pyongyang;14067
Saint Lucia;Castries;Ecuador;Quito;2495
Saint Lucia;Castries;Morocco;Rabat;5851
Saint Lucia;Castries;Iceland;Reykjavik;6318
Saint Lucia;Castries;Latvia;Riga;8403
Saint Lucia;Castries;Saudi Arabia;Riyadh;11070
Saint Lucia;Castries;Italy;Rome;7607
Saint Lucia;Castries;Dominica;Roseau;149
Saint Lucia;Castries;San Marino;San Marino;7607
Saint Lucia;Castries;El Salvador;San Salvador;3041
Saint Lucia;Castries;Yemen;Sana'a;11159
Saint Lucia;Castries;Chile;Santiago;5373
Saint Lucia;Castries;Bosnia and Herzegovina;Sarajevo;8084
Saint Lucia;Castries;South Korea;Seoul;14209
Saint Lucia;Castries;Singapore;Singapore;17617
Saint Lucia;Castries;North Macedonia;Skopje;8344
Saint Lucia;Castries;Bulgaria;Sofia;8491
Saint Lucia;Castries;Sri Lanka;Sri Jayawardenepura Kotte;15100
Saint Lucia;Castries;Sweden;Stockholm;8045
Saint Lucia;Castries;Fiji;Suva;13665
Saint Lucia;Castries;Sao Tome and Principe;São Tomé;7592
Saint Lucia;Castries;Taiwan;Taipei;15650
Saint Lucia;Castries;Estonia;Tallinn;8422
Saint Lucia;Castries;Kiribati;Tarawa;13821
Saint Lucia;Castries;Uzbekistan;Tashkent;12014
Saint Lucia;Castries;Georgia;Tbilisi;10227
Saint Lucia;Castries;Honduras;Tegucigalpa;2826
Saint Lucia;Castries;Bhutan;Thimphu;14408
Saint Lucia;Castries;Japan;Tokyo;14065
Saint Lucia;Castries;Libya;Tripoli;7699
Saint Lucia;Castries;Tunisia;Tunis;7409
Saint Lucia;Castries;Mongolia;Ulaanbaatar;13015
Saint Lucia;Castries;Liechtenstein;Vaduz;7396
Saint Lucia;Castries;Malta;Valletta;7799
Saint Lucia;Castries;Vatican City (Holy See);Vatican City;7604
Saint Lucia;Castries;Austria;Vienna;7912
Saint Lucia;Castries;Laos;Vientiane;16018
Saint Lucia;Castries;Lithuania;Vilnius;8496
Saint Lucia;Castries;Poland;Warsaw;8232
Saint Lucia;Castries;United States of America;Washington, D.C.;3180
Saint Lucia;Castries;New Zealand;Wellington;13862
Saint Lucia;Castries;Namibia;Windhoek;9412
Saint Lucia;Castries;Cote d'Ivoire;Yamoussoukro;6126
Saint Lucia;Castries;Cameroon;Yaounde;8011
Saint Lucia;Castries;Nauru;Yaren District;14528
Saint Lucia;Castries;Armenia;Yerevan;10266
Saint Lucia;Castries;Croatia;Zagreb;7885
Moldova;Chisinau;Guinea;Conakry;5773
Moldova;Chisinau;Denmark;Copenhagen;1476
Moldova;Chisinau;Senegal;Dakar;5568
Moldova;Chisinau;Syria;Damascus;1627
Moldova;Chisinau;Bangladesh;Dhaka;5967
Moldova;Chisinau;Timor-Leste;Dili;11204
Moldova;Chisinau;Djibouti;Djibouti (city);4159
Moldova;Chisinau;Tanzania;Dodoma;5950
Moldova;Chisinau;Qatar;Doha;3135
Moldova;Chisinau;Tajikistan;Dushanbe;3351
Moldova;Chisinau;Sierra Leone;Freetown;5836
Moldova;Chisinau;Tuvalu;Funafuti;14887
Moldova;Chisinau;Botswana;Gaborone;7970
Moldova;Chisinau;Burundi;Gitega;5607
Moldova;Chisinau;Guatemala;Guatemala City;10888
Moldova;Chisinau;Vietnam;Hanoi;7342
Moldova;Chisinau;Zimbabwe;Harare;7209
Moldova;Chisinau;Cuba;Havana;9613
Moldova;Chisinau;Finland;Helsinki;1482
Moldova;Chisinau;Solomon Islands;Honiara;13801
Moldova;Chisinau;Pakistan;Islamabad;3963
Moldova;Chisinau;Indonesia;Jakarta;9605
Moldova;Chisinau;Israel;Jerusalem;1778
Moldova;Chisinau;South Sudan;Juba;4693
Moldova;Chisinau;Afghanistan;Kabul;3619
Moldova;Chisinau;Uganda;Kampala;5203
Moldova;Chisinau;Nepal;Kathmandu;5288
Moldova;Chisinau;Sudan;Khartoum;3519
Moldova;Chisinau;Rwanda;Kigali;5442
Moldova;Chisinau;Saint Vincent and the Grenadines;Kingstown;8940
Moldova;Chisinau;Congo, Democratic Republic of the;Kinshasa;5857
Moldova;Chisinau;Malaysia;Kuala Lumpur;8452
Moldova;Chisinau;Kuwait;Kuwait City;2563
Moldova;Chisinau;Ukraine;Kyiv;400
Moldova;Chisinau;Gabon;Libreville;5512
Moldova;Chisinau;Malawi;Lilongwe;6796
Moldova;Chisinau;Peru;Lima;12175
Moldova;Chisinau;Portugal;Lisbon;3192
Moldova;Chisinau;Slovenia;Ljubljana;1098
Moldova;Chisinau;Togo;Lomé;5250
Moldova;Chisinau;United Kingdom;London;2143
Moldova;Chisinau;Angola;Luanda;6396
Moldova;Chisinau;Zambia;Lusaka;6938
Moldova;Chisinau;Luxembourg;Luxembourg (city);1695
Moldova;Chisinau;Spain;Madrid;2695
Moldova;Chisinau;Marshall Islands;Majuro;12949
Moldova;Chisinau;Equatorial Guinea;Malabo;5180
Moldova;Chisinau;Bahrain;Manama;2996
Moldova;Chisinau;Philippines;Manila;8979
Moldova;Chisinau;Mozambique;Maputo;8119
Moldova;Chisinau;Lesotho;Maseru;8483
Moldova;Chisinau;Eswatini;Mbabane;8152
Moldova;Chisinau;Mexico;Mexico City;10972
Moldova;Chisinau;Belarus;Minsk;769
Moldova;Chisinau;Somalia;Mogadishu;5247
Moldova;Chisinau;Monaco;Monaco;1705
Moldova;Chisinau;Liberia;Monrovia;5885
Moldova;Chisinau;Uruguay;Montevideo;12412
Moldova;Chisinau;Russia;Moscow;1143
Moldova;Chisinau;Oman;Muscat;3696
Moldova;Chisinau;Chad;N'Djamena;4087
Moldova;Chisinau;Kenya;Nairobi;5424
Moldova;Chisinau;Myanmar;Naypyidaw;6702
Moldova;Chisinau;India;New Delhi;4621
Moldova;Chisinau;Niger;Niamey;4474
Moldova;Chisinau;Cyprus;Nicosia;1369
Moldova;Chisinau;Mauritania;Nouakchott;5177
Moldova;Chisinau;Tonga;Nukuʻalofa;16403
Moldova;Chisinau;Kazakhstan;Nur-Sultan;3089
Moldova;Chisinau;Norway;Oslo;1854
Moldova;Chisinau;Canada;Ottawa;7373
Moldova;Chisinau;Burkina Faso;Ouagadougou;4780
Moldova;Chisinau;Panama;Panama City;10624
Moldova;Chisinau;Suriname;Paramaribo;9074
Moldova;Chisinau;France;Paris;1971
Moldova;Chisinau;Cambodia;Phnom Penh;8011
Moldova;Chisinau;Montenegro;Podgorica;910
Moldova;Chisinau;Mauritius;Port Louis;7998
Moldova;Chisinau;Papua New Guinea;Port Moresby;12897
Moldova;Chisinau;Vanuatu;Port Vila;15085
Moldova;Chisinau;Trinidad and Tobago;Port of Spain;9162
Moldova;Chisinau;Haiti;Port-au-Prince;9315
Moldova;Chisinau;Benin;Porto-Novo;5149
Moldova;Chisinau;Czechia;Prague;1111
Moldova;Chisinau;Cabo Verde;Praia;5976
Moldova;Chisinau;South Africa;Pretoria;8086
Moldova;Chisinau;Kosovo;Pristina;773
Moldova;Chisinau;North Korea;Pyongyang;7401
Moldova;Chisinau;Ecuador;Quito;11323
Moldova;Chisinau;Morocco;Rabat;3304
Moldova;Chisinau;Iceland;Reykjavik;3575
Moldova;Chisinau;Latvia;Riga;1148
Moldova;Chisinau;Saudi Arabia;Riyadh;2948
Moldova;Chisinau;Italy;Rome;1412
Moldova;Chisinau;Dominica;Roseau;8780
Moldova;Chisinau;San Marino;San Marino;1318
Moldova;Chisinau;El Salvador;San Salvador;10881
Moldova;Chisinau;Yemen;Sana'a;3795
Moldova;Chisinau;Chile;Santiago;13313
Moldova;Chisinau;Bosnia and Herzegovina;Sarajevo;883
Moldova;Chisinau;South Korea;Seoul;7590
Moldova;Chisinau;Singapore;Singapore;8765
Moldova;Chisinau;North Macedonia;Skopje;808
Moldova;Chisinau;Bulgaria;Sofia;646
Moldova;Chisinau;Sri Lanka;Sri Jayawardenepura Kotte;6567
Moldova;Chisinau;Sweden;Stockholm;1539
Moldova;Chisinau;Fiji;Suva;15764
Moldova;Chisinau;Sao Tome and Principe;São Tomé;5613
Moldova;Chisinau;Taiwan;Taipei;8186
Moldova;Chisinau;Estonia;Tallinn;1405
Moldova;Chisinau;Kiribati;Tarawa;13598
Moldova;Chisinau;Uzbekistan;Tashkent;3247
Moldova;Chisinau;Georgia;Tbilisi;1393
Moldova;Chisinau;Honduras;Tegucigalpa;10716
Moldova;Chisinau;Bhutan;Thimphu;5640
Moldova;Chisinau;Japan;Tokyo;8525
Moldova;Chisinau;Libya;Tripoli;2051
Moldova;Chisinau;Tunisia;Tunis;1907
Moldova;Chisinau;Mongolia;Ulaanbaatar;5600
Moldova;Chisinau;Liechtenstein;Vaduz;1457
Moldova;Chisinau;Malta;Valletta;1713
Moldova;Chisinau;Vatican City (Holy See);Vatican City;1414
Moldova;Chisinau;Austria;Vienna;942
Moldova;Chisinau;Laos;Vientiane;7332
Moldova;Chisinau;Lithuania;Vilnius;886
Moldova;Chisinau;Poland;Warsaw;806
Moldova;Chisinau;United States of America;Washington, D.C.;7963
Moldova;Chisinau;New Zealand;Wellington;17236
Moldova;Chisinau;Namibia;Windhoek;7822
Moldova;Chisinau;Cote d'Ivoire;Yamoussoukro;5519
Moldova;Chisinau;Cameroon;Yaounde;5076
Moldova;Chisinau;Nauru;Yaren District;13439
Moldova;Chisinau;Armenia;Yerevan;1468
Moldova;Chisinau;Croatia;Zagreb;992
Guinea;Conakry;Denmark;Copenhagen;5619
Guinea;Conakry;Senegal;Dakar;704
Guinea;Conakry;Syria;Damascus;5745
Guinea;Conakry;Bangladesh;Dhaka;10980
Guinea;Conakry;Timor-Leste;Dili;15534
Guinea;Conakry;Djibouti;Djibouti (city);6205
Guinea;Conakry;Tanzania;Dodoma;5746
Guinea;Conakry;Qatar;Doha;7071
Guinea;Conakry;Tajikistan;Dushanbe;8694
Guinea;Conakry;Sierra Leone;Freetown;125
Guinea;Conakry;Tuvalu;Funafuti;18580
Guinea;Conakry;Botswana;Gaborone;5731
Guinea;Conakry;Burundi;Gitega;5038
Guinea;Conakry;Guatemala;Guatemala City;8331
Guinea;Conakry;Vietnam;Hanoi;12585
Guinea;Conakry;Zimbabwe;Harare;5775
Guinea;Conakry;Cuba;Havana;7414
Guinea;Conakry;Finland;Helsinki;6470
Guinea;Conakry;Solomon Islands;Honiara;19307
Guinea;Conakry;Pakistan;Islamabad;9120
Guinea;Conakry;Indonesia;Jakarta;13451
Guinea;Conakry;Israel;Jerusalem;5597
Guinea;Conakry;South Sudan;Juba;5018
Guinea;Conakry;Afghanistan;Kabul;8756
Guinea;Conakry;Uganda;Kampala;5219
Guinea;Conakry;Nepal;Kathmandu;10378
Guinea;Conakry;Sudan;Khartoum;5054
Guinea;Conakry;Rwanda;Kigali;5008
Guinea;Conakry;Saint Vincent and the Grenadines;Kingstown;5185
Guinea;Conakry;Congo, Democratic Republic of the;Kinshasa;3563
Guinea;Conakry;Malaysia;Kuala Lumpur;12714
Guinea;Conakry;Kuwait;Kuwait City;6750
Guinea;Conakry;Ukraine;Kyiv;6082
Guinea;Conakry;Gabon;Libreville;2754
Guinea;Conakry;Malawi;Lilongwe;5850
Guinea;Conakry;Peru;Lima;7390
Guinea;Conakry;Portugal;Lisbon;3278
Guinea;Conakry;Slovenia;Ljubljana;4864
Guinea;Conakry;Togo;Lomé;1686
Guinea;Conakry;United Kingdom;London;4827
Guinea;Conakry;Angola;Luanda;3611
Guinea;Conakry;Zambia;Lusaka;5388
Guinea;Conakry;Luxembourg;Luxembourg (city);4819
Guinea;Conakry;Spain;Madrid;3569
Guinea;Conakry;Marshall Islands;Majuro;18073
Guinea;Conakry;Equatorial Guinea;Malabo;2562
Guinea;Conakry;Bahrain;Manama;6980
Guinea;Conakry;Philippines;Manila;14336
Guinea;Conakry;Mozambique;Maputo;6366
Guinea;Conakry;Lesotho;Maseru;6168
Guinea;Conakry;Eswatini;Mbabane;6265
Guinea;Conakry;Mexico;Mexico City;9175
Guinea;Conakry;Belarus;Minsk;6137
Guinea;Conakry;Somalia;Mogadishu;6572
Guinea;Conakry;Monaco;Monaco;4315
Guinea;Conakry;Liberia;Monrovia;478
Guinea;Conakry;Uruguay;Montevideo;6650
Guinea;Conakry;Russia;Moscow;6788
Guinea;Conakry;Oman;Muscat;7767
Guinea;Conakry;Chad;N'Djamena;3151
Guinea;Conakry;Kenya;Nairobi;5718
Guinea;Conakry;Myanmar;Naypyidaw;11667
Guinea;Conakry;India;New Delhi;9585
Guinea;Conakry;Niger;Niamey;1780
Guinea;Conakry;Cyprus;Nicosia;5544
Guinea;Conakry;Mauritania;Nouakchott;984
Guinea;Conakry;Tonga;Nukuʻalofa;17638
Guinea;Conakry;Kazakhstan;Nur-Sultan;8841
Guinea;Conakry;Norway;Oslo;5959
Guinea;Conakry;Canada;Ottawa;7080
Guinea;Conakry;Burkina Faso;Ouagadougou;1365
Guinea;Conakry;Panama;Panama City;7205
Guinea;Conakry;Suriname;Paramaribo;4584
Guinea;Conakry;France;Paris;4620
Guinea;Conakry;Cambodia;Phnom Penh;12829
Guinea;Conakry;Montenegro;Podgorica;4864
Guinea;Conakry;Mauritius;Port Louis;8450
Guinea;Conakry;Papua New Guinea;Port Moresby;17904
Guinea;Conakry;Vanuatu;Port Vila;19061
Guinea;Conakry;Trinidad and Tobago;Port of Spain;5226
Guinea;Conakry;Haiti;Port-au-Prince;6373
Guinea;Conakry;Benin;Porto-Novo;1826
Guinea;Conakry;Czechia;Prague;5198
Guinea;Conakry;Cabo Verde;Praia;1221
Guinea;Conakry;South Africa;Pretoria;5987
Guinea;Conakry;Kosovo;Pristina;5002
Guinea;Conakry;North Korea;Pyongyang;13175
Guinea;Conakry;Ecuador;Quito;7246
Guinea;Conakry;Morocco;Rabat;2812
Guinea;Conakry;Iceland;Reykjavik;6104
Guinea;Conakry;Latvia;Riga;6190
Guinea;Conakry;Saudi Arabia;Riyadh;6583
Guinea;Conakry;Italy;Rome;4414
Guinea;Conakry;Dominica;Roseau;5204
Guinea;Conakry;San Marino;San Marino;4582
Guinea;Conakry;El Salvador;San Salvador;8198
Guinea;Conakry;Yemen;Sana'a;6301
Guinea;Conakry;Chile;Santiago;7672
Guinea;Conakry;Bosnia and Herzegovina;Sarajevo;4913
Guinea;Conakry;South Korea;Seoul;13364
Guinea;Conakry;Singapore;Singapore;12988
Guinea;Conakry;North Macedonia;Skopje;4975
Guinea;Conakry;Bulgaria;Sofia;5147
Guinea;Conakry;Sri Lanka;Sri Jayawardenepura Kotte;10265
Guinea;Conakry;Sweden;Stockholm;6141
Guinea;Conakry;Fiji;Suva;18378
Guinea;Conakry;Sao Tome and Principe;São Tomé;2479
Guinea;Conakry;Taiwan;Taipei;13817
Guinea;Conakry;Estonia;Tallinn;6407
Guinea;Conakry;Kiribati;Tarawa;18586
Guinea;Conakry;Uzbekistan;Tashkent;8721
Guinea;Conakry;Georgia;Tbilisi;6706
Guinea;Conakry;Honduras;Tegucigalpa;7981
Guinea;Conakry;Bhutan;Thimphu;10803
Guinea;Conakry;Japan;Tokyo;14257
Guinea;Conakry;Libya;Tripoli;3786
Guinea;Conakry;Tunisia;Tunis;3869
Guinea;Conakry;Mongolia;Ulaanbaatar;11374
Guinea;Conakry;Liechtenstein;Vaduz;4720
Guinea;Conakry;Malta;Valletta;4087
Guinea;Conakry;Vatican City (Holy See);Vatican City;4413
Guinea;Conakry;Austria;Vienna;5134
Guinea;Conakry;Laos;Vientiane;12378
Guinea;Conakry;Lithuania;Vilnius;6077
Guinea;Conakry;Poland;Warsaw;5685
Guinea;Conakry;United States of America;Washington, D.C.;7039
Guinea;Conakry;New Zealand;Wellington;16373
Guinea;Conakry;Namibia;Windhoek;4893
Guinea;Conakry;Cote d'Ivoire;Yamoussoukro;974
Guinea;Conakry;Cameroon;Yaounde;2852
Guinea;Conakry;Nauru;Yaren District;19003
Guinea;Conakry;Armenia;Yerevan;6642
Guinea;Conakry;Croatia;Zagreb;4923
Denmark;Copenhagen;Senegal;Dakar;5224
Denmark;Copenhagen;Syria;Damascus;3064
Denmark;Copenhagen;Bangladesh;Dhaka;7088
Denmark;Copenhagen;Timor-Leste;Dili;12215
Denmark;Copenhagen;Djibouti;Djibouti (city);5566
Denmark;Copenhagen;Tanzania;Dodoma;7195
Denmark;Copenhagen;Qatar;Doha;4609
Denmark;Copenhagen;Tajikistan;Dushanbe;4506
Denmark;Copenhagen;Sierra Leone;Freetown;5711
Denmark;Copenhagen;Tuvalu;Funafuti;14631
Denmark;Copenhagen;Botswana;Gaborone;9015
Denmark;Copenhagen;Burundi;Gitega;6756
Denmark;Copenhagen;Guatemala;Guatemala City;9461
Denmark;Copenhagen;Vietnam;Hanoi;8285
Denmark;Copenhagen;Zimbabwe;Harare;8351
Denmark;Copenhagen;Cuba;Havana;8194
Denmark;Copenhagen;Finland;Helsinki;882
Denmark;Copenhagen;Solomon Islands;Honiara;14128
Denmark;Copenhagen;Pakistan;Islamabad;5157
Denmark;Copenhagen;Indonesia;Jakarta;10835
Denmark;Copenhagen;Israel;Jerusalem;3186
Denmark;Copenhagen;South Sudan;Juba;5896
Denmark;Copenhagen;Afghanistan;Kabul;4848
Denmark;Copenhagen;Uganda;Kampala;6411
Denmark;Copenhagen;Nepal;Kathmandu;6420
Denmark;Copenhagen;Sudan;Khartoum;4778
Denmark;Copenhagen;Rwanda;Kigali;6597
Denmark;Copenhagen;Saint Vincent and the Grenadines;Kingstown;7783
Denmark;Copenhagen;Congo, Democratic Republic of the;Kinshasa;6672
Denmark;Copenhagen;Malaysia;Kuala Lumpur;9657
Denmark;Copenhagen;Kuwait;Kuwait City;4037
Denmark;Copenhagen;Ukraine;Kyiv;1327
Denmark;Copenhagen;Gabon;Libreville;6149
Denmark;Copenhagen;Malawi;Lilongwe;7990
Denmark;Copenhagen;Peru;Lima;11079
Denmark;Copenhagen;Portugal;Lisbon;2475
Denmark;Copenhagen;Slovenia;Ljubljana;1077
Denmark;Copenhagen;Togo;Lomé;5596
Denmark;Copenhagen;United Kingdom;London;954
Denmark;Copenhagen;Angola;Luanda;7169
Denmark;Copenhagen;Zambia;Lusaka;8036
Denmark;Copenhagen;Luxembourg;Luxembourg (city);800
Denmark;Copenhagen;Spain;Madrid;2075
Denmark;Copenhagen;Marshall Islands;Majuro;12759
Denmark;Copenhagen;Equatorial Guinea;Malabo;5779
Denmark;Copenhagen;Bahrain;Manama;4471
Denmark;Copenhagen;Philippines;Manila;9772
Denmark;Copenhagen;Mozambique;Maputo;9268
Denmark;Copenhagen;Lesotho;Maseru;9549
Denmark;Copenhagen;Eswatini;Mbabane;9279
Denmark;Copenhagen;Mexico;Mexico City;9502
Denmark;Copenhagen;Belarus;Minsk;978
Denmark;Copenhagen;Somalia;Mogadishu;6643
Denmark;Copenhagen;Monaco;Monaco;1376
Denmark;Copenhagen;Liberia;Monrovia;5861
Denmark;Copenhagen;Uruguay;Montevideo;11971
Denmark;Copenhagen;Russia;Moscow;1559
Denmark;Copenhagen;Oman;Muscat;5148
Denmark;Copenhagen;Chad;N'Djamena;4845
Denmark;Copenhagen;Kenya;Nairobi;6700
Denmark;Copenhagen;Myanmar;Naypyidaw;7799
Denmark;Copenhagen;India;New Delhi;5843
Denmark;Copenhagen;Niger;Niamey;4770
Denmark;Copenhagen;Cyprus;Nicosia;2773
Denmark;Copenhagen;Mauritania;Nouakchott;4813
Denmark;Copenhagen;Tonga;Nukuʻalofa;16109
Denmark;Copenhagen;Kazakhstan;Nur-Sultan;3810
Denmark;Copenhagen;Norway;Oslo;483
Denmark;Copenhagen;Canada;Ottawa;5901
Denmark;Copenhagen;Burkina Faso;Ouagadougou;4965
Denmark;Copenhagen;Panama;Panama City;9307
Denmark;Copenhagen;Suriname;Paramaribo;8084
Denmark;Copenhagen;France;Paris;1026
Denmark;Copenhagen;Cambodia;Phnom Penh;9087
Denmark;Copenhagen;Montenegro;Podgorica;1547
Denmark;Copenhagen;Mauritius;Port Louis;9426
Denmark;Copenhagen;Papua New Guinea;Port Moresby;13530
Denmark;Copenhagen;Vanuatu;Port Vila;15316
Denmark;Copenhagen;Trinidad and Tobago;Port of Spain;8028
Denmark;Copenhagen;Haiti;Port-au-Prince;7993
Denmark;Copenhagen;Benin;Porto-Novo;5535
Denmark;Copenhagen;Czechia;Prague;633
Denmark;Copenhagen;Cabo Verde;Praia;5470
Denmark;Copenhagen;South Africa;Pretoria;9168
Denmark;Copenhagen;Kosovo;Pristina;1571
Denmark;Copenhagen;North Korea;Pyongyang;7740
Denmark;Copenhagen;Ecuador;Quito;10090
Denmark;Copenhagen;Morocco;Rabat;2829
Denmark;Copenhagen;Iceland;Reykjavik;2104
Denmark;Copenhagen;Latvia;Riga;724
Denmark;Copenhagen;Saudi Arabia;Riyadh;4421
Denmark;Copenhagen;Italy;Rome;1532
Denmark;Copenhagen;Dominica;Roseau;7599
Denmark;Copenhagen;San Marino;San Marino;1303
Denmark;Copenhagen;El Salvador;San Salvador;9465
Denmark;Copenhagen;Yemen;Sana'a;5226
Denmark;Copenhagen;Chile;Santiago;12619
Denmark;Copenhagen;Bosnia and Herzegovina;Sarajevo;1376
Denmark;Copenhagen;South Korea;Seoul;7934
Denmark;Copenhagen;Singapore;Singapore;9962
Denmark;Copenhagen;North Macedonia;Skopje;1649
Denmark;Copenhagen;Bulgaria;Sofia;1635
Denmark;Copenhagen;Sri Lanka;Sri Jayawardenepura Kotte;7959
Denmark;Copenhagen;Sweden;Stockholm;521
Denmark;Copenhagen;Fiji;Suva;15664
Denmark;Copenhagen;Sao Tome and Principe;São Tomé;6171
Denmark;Copenhagen;Taiwan;Taipei;8822
Denmark;Copenhagen;Estonia;Tallinn;835
Denmark;Copenhagen;Kiribati;Tarawa;13422
Denmark;Copenhagen;Uzbekistan;Tashkent;4328
Denmark;Copenhagen;Georgia;Tbilisi;2787
Denmark;Copenhagen;Honduras;Tegucigalpa;9310
Denmark;Copenhagen;Bhutan;Thimphu;6718
Denmark;Copenhagen;Japan;Tokyo;8683
Denmark;Copenhagen;Libya;Tripoli;2532
Denmark;Copenhagen;Tunisia;Tunis;2104
Denmark;Copenhagen;Mongolia;Ulaanbaatar;6027
Denmark;Copenhagen;Liechtenstein;Vaduz;971
Denmark;Copenhagen;Malta;Valletta;2204
Denmark;Copenhagen;Vatican City (Holy See);Vatican City;1530
Denmark;Copenhagen;Austria;Vienna;870
Denmark;Copenhagen;Laos;Vientiane;8362
Denmark;Copenhagen;Lithuania;Vilnius;813
Denmark;Copenhagen;Poland;Warsaw;671
Denmark;Copenhagen;United States of America;Washington, D.C.;6505
Denmark;Copenhagen;New Zealand;Wellington;17946
Denmark;Copenhagen;Namibia;Windhoek;8705
Denmark;Copenhagen;Cote d'Ivoire;Yamoussoukro;5653
Denmark;Copenhagen;Cameroon;Yaounde;5757
Denmark;Copenhagen;Nauru;Yaren District;13454
Denmark;Copenhagen;Armenia;Yerevan;2894
Denmark;Copenhagen;Croatia;Zagreb;1121
Senegal;Dakar;Syria;Damascus;5766
Senegal;Dakar;Bangladesh;Dhaka;11081
Senegal;Dakar;Timor-Leste;Dili;15923
Senegal;Dakar;Djibouti;Djibouti (city);6547
Senegal;Dakar;Tanzania;Dodoma;6301
Senegal;Dakar;Qatar;Doha;7226
Senegal;Dakar;Tajikistan;Dushanbe;8668
Senegal;Dakar;Sierra Leone;Freetown;828
Senegal;Dakar;Tuvalu;Funafuti;18065
Senegal;Dakar;Botswana;Gaborone;6419
Senegal;Dakar;Burundi;Gitega;5587
Senegal;Dakar;Guatemala;Guatemala City;7817
Senegal;Dakar;Vietnam;Hanoi;12653
Senegal;Dakar;Zimbabwe;Harare;6425
Senegal;Dakar;Cuba;Havana;6836
Senegal;Dakar;Finland;Helsinki;6097
Senegal;Dakar;Solomon Islands;Honiara;19352
Senegal;Dakar;Pakistan;Islamabad;9147
Senegal;Dakar;Indonesia;Jakarta;13852
Senegal;Dakar;Israel;Jerusalem;5642
Senegal;Dakar;South Sudan;Juba;5469
Senegal;Dakar;Afghanistan;Kabul;8779
Senegal;Dakar;Uganda;Kampala;5720
Senegal;Dakar;Nepal;Kathmandu;10448
Senegal;Dakar;Sudan;Khartoum;5353
Senegal;Dakar;Rwanda;Kigali;5542
Senegal;Dakar;Saint Vincent and the Grenadines;Kingstown;4717
Senegal;Dakar;Congo, Democratic Republic of the;Kinshasa;4181
Senegal;Dakar;Malaysia;Kuala Lumpur;13018
Senegal;Dakar;Kuwait;Kuwait City;6849
Senegal;Dakar;Ukraine;Kyiv;5840
Senegal;Dakar;Gabon;Libreville;3355
Senegal;Dakar;Malawi;Lilongwe;6470
Senegal;Dakar;Peru;Lima;7199
Senegal;Dakar;Portugal;Lisbon;2791
Senegal;Dakar;Slovenia;Ljubljana;4580
Senegal;Dakar;Togo;Lomé;2249
Senegal;Dakar;United Kingdom;London;4372
Senegal;Dakar;Angola;Luanda;4273
Senegal;Dakar;Zambia;Lusaka;6034
